id,name,mentions,source_books
E38607,绝缘损坏,1,
E38612,铁心极面磨损,1,
E38615,相间短路,1,
E38618,产品零部件损坏,1,
E38635,变压器短路,1,
E38651,碳刷磨损,1,
E38668,就有可能使限位开关损坏,1,
E38673,熔断器只作短路,1,
E38676,热继电器不能作短路,1,
E38687,不仅易损坏,1,
E38694,实现失压,1,
E38707,中途失压,1,
E38709,假设中途失压,1,
E38712,控制线路应具有短路,1,
E38716,因而过载,1,
E38718,零压继电器故障,1,
E38729,设有电动机过载,1,
E38730,电动机过载,1,
E38731,不设过载,1,
E38736,三极管存在漏电,1,
E38737,油泵电机过载,1,
E38750,元件损坏,1,
E38775,发光二极管损坏,1,
E38776,电源开关故障,1,
E38777,控制器失控,1,
E38779,不对称则损坏,1,
E38793,其中若出现超速,1,
E38805,极板短路,1,
E38806,严重时极板短路,1,
E38807,系列发电机设有发电机过热,1,
E38808,通常指系统发生过载,1,
E38810,电网中任何地点发生短路,1,
E38812,各处短路,1,
E38814,先将副边短路,1,
E38823,外部短路,1,
E38825,发电机外部短路,1,
E38832,短路保护是由空气断路,1,
E38836,只存在电流过载,1,
E38837,只存在功率过载,1,
E38854,秒过载,1,
E38866,万能式自动空气断路,1,
E38870,产生电弧烧坏,1,
E38879,最后也是控制失压,1,
E38881,塑壳式自动空气断路,1,
E38882,器亦称装置式自动空气断路,1,
E38883,具有短路,1,
E38884,欠压保护采用失压,1,
E38885,以作远距离跳闸,1,
E38887,塑壳式断路,1,
E38889,以保证断路,1,
E38895,触头表面过度磨损,1,
E38897,于是发出发电机跳闸,1,
E38899,脱扣器使发电机跳闸,1,
E38904,发电机保护模块包括过载,1,
E38905,通常过载,1,
E38912,甚至引起电网跳闸,1,
E38932,发电机励磁绕组有断路,1,
E38935,启辉器损坏,1,
E38936,中间不亮启辉器触点短路,1,
E38937,镇流器过热,1,
E38944,白色环照灯停泊失控,1,
E38962,就会在通电时发生短路,1,
E38973,现代船舶柴油机故障,1,
E39008,变形损坏,1,
E39012,运行时柴油机活塞环断裂,1,
E39013,排气阀漏气,1,
E39016,活塞环漏气,1,
E39021,增压器故障,1,
E39024,其次增压器轴承损坏,1,
E39025,特别是在发生增压器超速,1,
E39027,涡轮叶片导向环磨损,1,
E39028,空气冷却器管子漏水,1,
E39031,缸缸套开裂漏水,1,
E39058,涡轮保护格栅堵塞,1,
E39064,缸活塞环断裂,1,
E39075,尤其是排气阀漏气,1,
E39080,废气涡轮增压器故障,1,
E39081,空冷器堵塞,1,
E39085,缸排温过高是因喷油器故障,1,
E39088,容易引起轴承烧损,1,
E39090,涡轮侧轴承烧损,1,
E39091,从而使轴承存在磨粒磨损,1,
E39093,轴承烧损,1,
E39100,增压器进气滤器堵塞,1,
E39101,中冷器堵塞,1,
E39102,气缸漏气,1,
E39106,气缸套磨损,1,
E39109,主机活塞环异常磨损,1,
E39124,第一缸有两道活塞环磨损,1,
E39128,活塞杆气封环弹簧均已断裂,1,
E39140,气缸很快磨损,1,
E39146,增压器超速,1,
E39147,增压器轴承损坏,1,
E39154,滚动轴承损坏,1,
E39171,就说明是空冷器管子漏水,1,
E39187,只有当废气侧大量漏水,1,
E39194,因油泵管路堵塞,1,
E39196,轻者使油泵加快磨损,1,
E39197,重者会堵塞,1,
E39200,活塞环断裂,1,
E39234,缸缸套磨损,1,
E39238,最大磨损,1,
E39240,缸出现敲缸,1,
E39245,柴油机缸套磨损,1,
E39260,活塞环缸套磨损,1,
E39271,腐蚀磨损,1,
E39298,能否在短时间内达到磨损,1,
E39312,连杆轴承严重烧损,1,
E39323,见主机严重损坏,1,
E39324,缸连杆轴承下盖断裂,1,
E39327,凸轮轴轴承大部分损坏,1,
E39351,曲轴断裂,1,
E39354,轴带发电机失压,1,
E39366,轮主机损坏,1,
E39368,缸套内漏水,1,
E39369,缸发现活塞烧坏,1,
E39370,缸连杆大端轴承又烧坏,1,
E39371,自动冲洗时失压,1,
E39372,活塞过热,1,
E39373,引起拉缸,1,
E39377,轮低速主机主轴承断油损坏,1,
E39383,轮主机曲轴烧损,1,
E39385,相继过载,1,
E39386,主轴颈都严重烧坏,1,
E39388,副机淡水泵因轴封漏水,1,
E39392,不可能发生轴承烧坏,1,
E39393,正巧主机自动停车装置失灵,1,
E39401,轮副机三次曲轴断裂,1,
E39403,副机第二次曲轴断裂,1,
E39413,这为日后曲轴断裂,1,
E39415,缸连杆螺栓断裂,1,
E39424,连杆螺栓松动断裂,1,
E39425,严防轴瓦移位堵塞,1,
E39426,因轴承过热,1,
E39427,万一其失灵,1,
E39428,缸套磨损,1,
E39429,连杆大端布司磨损,1,
E39451,都会使磨损,1,
E39468,排气阀阀杆处漏气,1,
E39473,但运行一段时间漏气,1,
E39491,部件表面直接承受磨损,1,
E39497,活塞环磨损,1,
E39498,活塞环损坏,1,
E39503,多媒体技术等使柴油机故障,1,
E39507,平均机械损失压,1,
E39518,随着磨损,1,
E39519,只要设法测得磨损,1,
E39523,进行活塞环故障,1,
E39527,系统中活塞环磨损,1,
E39529,活塞环异常磨损,1,
E39531,缸异常磨损,1,
E39534,假设最大允许磨损,1,
E39535,最大允许磨损,1,
E39538,缸在活塞环磨损,1,
E39540,缸活塞环处于异常磨损,1,
E39545,有一条平均磨损,1,
E39551,平均磨损,1,
E39552,从图中可以看出平均磨损,1,
E39554,仍假设最大磨损,1,
E39555,按照平均磨损,1,
E39578,以实现柴油机故障,1,
E39599,考虑了排气阀漏气,1,
E39605,空气滤清器堵塞,1,
E39606,透平保护格栅堵塞,1,
E39607,透平通流部分堵塞,1,
E39612,排气阀堵塞,1,
E39661,空气冷却器空气侧堵塞,1,
E39690,还受到另一气缸故障,1,
E39701,研究开发出船用柴油机故障,1,
E39739,活塞环异常磨损会损坏,1,
E39740,轮主机增压器故障,1,
E39758,增压器轴承烧损,1,
E39937,其可能原因是活塞环失效,1,
E39941,个别气阀漏气,1,
E39954,严重时会出现柴油机拉缸,1,
E39958,滑油调压阀失效,1,
E39959,滑油温度计失灵,1,
E39969,冷却水管道泄漏,1,
E39995,增压器冷却水水腔堵塞,1,
E40000,仅轴承烧坏,1,
E40026,个别气缸排气阀泄漏,1,
E40029,空冷器空气侧严重堵塞,1,
E40030,从而使轴承存在磨屑磨损,1,
E40046,辅机故障,1,
E40048,设备磨损,1,
E40051,部件磨损,1,
E40056,疲劳磨损,1,
E40057,粘着磨损,1,
E40062,物件磨损,1,
E40065,通常也称为边界磨损,1,
E40080,但磨损,1,
E40106,不但可以反映磨损,1,
E40107,这可以反映磨损,1,
E40114,判断磨损,1,
E40167,液压泵故障,1,
E40168,液压马达故障,1,
E40169,液压缸故障,1,
E40186,缸有漏气,1,
E40188,其原因是漏气,1,
E40230,燃油泵磨损,1,
E40235,系统对柴油机故障,1,
E40299,我们称这个继电器失效,1,
E40300,我们称这个继电器故障,1,
E40301,显然这不是继电器失效,1,
E40302,我们则称这个继电器故障,1,
E40335,系统失效,1,
E40402,设电动机故障,1,
E40470,容易发生磨损,1,
E40477,除磨损,1,
E40538,柱塞漏油,1,
E40539,氯缸頭軟墊漏水,1,
E40547,氯缸氯裂漏水,1,
E40549,拉去鼓風机漏油,1,
E40552,噴射器失效,1,
E40553,發生漏油,1,
E40561,燃油管路漏油,1,
E40564,喷油器杜塞漏油,1,
E40568,压力保险阀漏油,1,
E40572,當保險閥漏油,1,
E40578,冷却循环泵填料箱漏水,1,
E40580,並找出漏水,1,
E40583,喷油器油咀漏油,1,
E40587,冷却器损坏,1,
E40588,润滑油管路漏油,1,
E40597,氯缸冷却套筒漏水,1,
E40598,润滑油冷却筒漏水,1,
E40612,油管接頭有無漏油,1,
E40615,將堵塞,1,
E40617,油管之喇叭頭耗損漏油,1,
E40631,破损而致漏油,1,
E40633,从一次主机增压器损坏,1,
E40680,要改变活塞环异常磨损,1,
E40712,透平端轴承外套损坏,1,
E40717,但从这次主机活塞环断裂,1,
E40738,扫气单向阀片损坏,1,
E40747,事故原因是超速,1,
E40767,综合所有泄漏,1,
E40778,液压系统产生漏油,1,
E40780,元件接合画间漏油,1,
E40781,壳体漏油,1,
E40788,液压传动装置防过载,1,
E40819,滤油器堵塞,1,
E40841,齿轮液压马达漏油,1,
E40845,纸质滤油器上方装有堵塞,1,
E40847,易堵塞,1,
E40848,液体会使滤芯损坏,1,
E40850,便于收集漏油,1,
E40855,从而使右侧液压缸失压,1,
E40868,这时漏油,1,
E40873,液压元件磨损,1,
E40874,甚至损坏,1,
E40875,污垢颗粒会加速磨损,1,
E40905,微振磨损,1,
E40921,液压系统漏油,1,
E40928,近年来都把漏油,1,
E40934,管接头漏油在漏油,1,
E40935,约占系统漏油,1,
E40936,管接头漏油,1,
E40937,才能保证连接后不漏油,1,
E40938,所以也极易产生漏油,1,
E40943,引起外部漏油,1,
E40945,从而产生漏油,1,
E40953,静密封装置可以实现无泄漏,1,
E40955,密封元件本身磨损,1,
E40956,轻微磨损,1,
E40963,同时能补偿磨损,1,
E40964,产生漏油,1,
E40968,不得漏气,1,
E40969,具有外部泄漏,1,
E40977,内泄漏,1,
E40992,气蚀会产生过热,1,
E40999,滤油器网眼堵塞,1,
E41003,不能有异常声音推杆磨损,1,
E41005,会烧坏,1,
E41011,控制杆部分不能漏油漏油,1,
E41012,单向阀内泄漏,1,
E41013,次侧测量内泄漏,1,
E41015,截止阀内泄漏,1,
E41017,以上漏油,1,
E41022,油冷却器漏油,1,
E41024,软管漏油,1,
E41025,不能泄漏油,1,
E41026,油轴承漏油,1,
E41027,不能漏油不能漏油,1,
E41028,不能漏油,1,
E41036,这样可以防止因磨损,1,
E41047,所有油口均用专用塞头堵塞,1,
E41063,密封件磨损,1,
E41065,密封件失效,1,
E41066,控制阀故障,1,
E41067,主要是泵内部泄漏,1,
E41070,吸油管不允许漏气,1,
E41073,连接部位有泄漏,1,
E41074,零件磨损,1,
E41079,泵磨损,1,
E41080,修磨磨损,1,
E41081,进油口漏气,1,
E41083,系统泄漏,1,
E41084,定子内表面磨损,1,
E41085,配油盘端面磨损,1,
E41086,泵体腔道堵塞,1,
E41091,变量机构失灵,1,
E41093,紧固可能漏气,1,
E41094,吸油口堵塞,1,
E41098,吸入滤油器被堵塞,1,
E41102,中心弹簧损坏,1,
E41106,密封损坏,1,
E41109,滑轮等变量机构失灵,1,
E41114,液压马达内部泄漏,1,
E41119,系统密封不严而泄漏,1,
E41120,内部泄漏,1,
E41121,压力阀失灵,1,
E41122,压力计损坏,1,
E41123,液动机各接合面严重泄漏,1,
E41128,隔绝外界振源外部泄漏,1,
E41130,旋紧管塞内部泄漏,1,
E41133,凸轮环工作表面损坏,1,
E41135,配流器漏油,1,
E41138,密封件损坏,1,
E41141,形密封圈损坏,1,
E41142,以不漏油,1,
E41145,加速密封件磨损,1,
E41146,自然老化失效,1,
E41153,堵使阀失效,1,
E41161,以下漏油,1,
E41163,滑阀阻尼孔堵塞,1,
E41164,先导阀阻尼孔堵塞,1,
E41165,先导阀泄油孔堵塞,1,
E41172,电磁铁线圈短路,1,
E41173,控制线路短路,1,
E41174,电磁铁线圈断路,1,
E41176,阻尼孔被污物堵塞,1,
E41179,阻尼孔被堵塞,1,
E41180,阻尼孔堵塞,1,
E41181,有泄漏,1,
E41184,节流口堵塞,1,
E41187,主阀被脏物堵塞,1,
E41188,阀芯小孔被脏物堵塞,1,
E41191,反向密封严密不泄漏,1,
E41203,电磁铁线圈烧坏,1,
E41206,先导电磁阀故障,1,
E41208,控制油路被堵塞,1,
E41209,阀端盖处漏油,1,
E41210,弹簧断裂,1,
E41212,排油腔阀盖处漏油,1,
E41239,查查漏油,1,
E41249,四看泄漏,1,
E41250,三听泄漏,1,
E41300,表述液压系统故障,1,
E41302,这是一种测试液压系统故障,1,
E41309,外泄漏,1,
E41319,零件溢流阀阀座损坏,1,
E41327,舵停久了就可能因漏油,1,
E41329,以防泵过载,1,
E41342,密封压盖没有漏油,1,
E41353,辅液压泵损坏,1,
E41355,电力操纵系统断路,1,
E41356,电磁阀线圈烧坏,1,
E41359,主要是泵磨损,1,
E41360,液压系统严重泄漏,1,
E41361,旁通阀泄漏,1,
E41363,液压缸处严重泄漏,1,
E41365,电磁阀一侧线圈断路,1,
E41368,接头等处有泄漏,1,
E41369,反馈装置失灵,1,
E41370,换向装置失灵,1,
E41379,突然失压,1,
E41381,旁通短路,1,
E41387,液压马达内部严重泄漏,1,
E41398,制动器失压,1,
E41400,二是切不可将泄漏,1,
E41411,吸入滤器堵塞,1,
E41412,控制压力阀失灵,1,
E41413,节流阀堵塞,1,
E41415,控制器失灵,1,
E41416,液压泵伺服机构失灵,1,
E41417,管路中泄漏,1,
E41418,控制设备失灵,1,
E41420,控制液压缸失灵,1,
E41422,泵零件磨损,1,
E41423,修理泵严重磨损,1,
E41424,传动板松动损坏,1,
E41425,安全联接器损坏,1,
E41428,管道堵塞,1,
E41433,超负荷继电器损坏,1,
E41434,启动器继电器损坏,1,
E41435,启动器辅助触点损坏,1,
E41436,停机按钮损坏,1,
E41439,均失压,1,
E41441,滑油泄漏,1,
E41447,联锁开关故障,1,
E41449,制动电磁阀故障,1,
E41450,制动油路安全阀故障,1,
E41452,制动弹簧断裂,1,
E41459,凸轮环磨损,1,
E41461,冷却器风扇断裂,1,
E41463,系统中安全阀故障,1,
E41478,传感器故障,1,
E41491,橡胶软管已损坏,1,
E41492,橡胶软管损坏,1,
E41494,已损坏,1,
E41496,电磁铁线圈已烧坏,1,
E41497,液压泵压力补偿控制管损坏,1,
E41514,污染磨损,1,
E41516,元件结合面间漏油,1,
E41543,易磨损,1,
E41544,定子曲面易磨损,1,
E41545,液控单向阀按泄漏油,1,
E41561,泄漏油,1,
E41571,从而使进油液压缸失压,1,
E41575,甚至受到损坏,1,
E41582,生成沉淀物会堵塞,1,
E41590,固体颗粒会加速磨损,1,
E41626,两体磨损,1,
E41674,油封处就会发生漏油,1,
E41677,油封处漏油,1,
E41683,就有可能漏油,1,
E41687,但泄漏油,1,
E41699,预热时为防油液局部过热,1,
E41703,以上操作磨损,1,
E41704,磨损时更换泄漏,1,
E41706,顺序阀操作状况推杆磨损,1,
E41709,液压阀操作状况内泄漏,1,
E41711,换密封外泄漏,1,
E41712,修理内泄漏,1,
E41714,不能泄漏,1,
E41715,不能漏水,1,
E41716,油变白浊漏油,1,
E41718,手摸不能漏油,1,
E41731,定子圈内表面有异常磨损,1,
E41741,液压缸内泄漏,1,
E41746,不准有外泄漏,1,
E41747,测量内泄漏,1,
E41785,原因分类误用失效本质失效,1,
E41786,早期失效偶然失效耗损失效,1,
E41801,轻度失效,1,
E41803,严重失效致命失效,1,
E41805,突然而完全失效,1,
E41813,元器件失效,1,
E41823,模式序号失效,1,
E41824,结构失效,1,
E41825,电短路,1,
E41855,它又是一种失效,1,
E41861,列举其失效,1,
E41862,再其次是疲劳失效,1,
E41870,滑靴等变量机构失灵,1,
E41884,拆开清洗失灵,1,
E41968,舵机失效,1,
E41970,就会发生舵机失效,1,
E41971,同时失效,1,
E41996,以防系统过载,1,
E42000,引起泄漏,1,
E42002,但其泄漏,1,
E42005,转叶液压缸内部磨损,1,
E42008,液压泵轴处油封磨损,1,
E42010,联轴器磨损,1,
E42016,电源缺相报警过载,1,
E42018,密封压盖处没有漏油,1,
E42022,副液压泵损坏,1,
E42024,电磁线圈烧坏,1,
E42028,也失压,1,
E42029,防过载,1,
E42043,一是确实因过载,1,
E42056,启动器线圈烧坏,1,
E42057,启动按钮损坏,1,
E42059,胶状物使其堵塞,1,
E42063,阀芯磨损,1,
E42064,调定弹簧断裂,1,
E42065,阀内控制油路堵塞,1,
E42075,单向阀泄漏,1,
E42098,声音联锁开关故障,1,
E42102,枢轴故障制动弹簧断裂,1,
E42108,冷却器风扇叶片断裂,1,
E42110,引起泵轴拉伤液压马达故障,1,
E42121,端面磨损,1,
E42122,泵端面严重磨损,1,
E42156,桨叶控制失效,1,
E42171,加装短路,1,
E42182,变压器副边绕组短路,1,
E42187,但从限制变压器短路,1,
E42195,以防止电压互感器意外损坏,1,
E42217,它将被电刷短路,1,
E42219,同时被电刷短路,1,
E42270,一旦管路破损漏油,1,
E42271,否则电动机会过热,1,
E42275,绕组过热,1,
E42277,风机电动机过载,1,
E42282,故失压,1,
E42284,高速跳闸,1,
E42289,起货机过载,1,
E42290,来控制低速挡保护跳闸,1,
E42291,高挡保护跳闸,1,
E42292,以实现过载,1,
E42294,高速绕组长期过载,1,
E42295,风机过载,1,
E42296,会使电动机过热而损坏,1,
E42301,高速挡过载,1,
E42302,间有互锁作为防止电源短路,1,
E42303,控制回路用熔断器作短路,1,
E42305,高速挡运行过载,1,
E42317,进行失压,1,
E42321,运行泵电动机过载,1,
E42322,热过载,1,
E42323,接收到电动机过载,1,
E42324,只具备失压,1,
E42326,型装置发出分油机故障,1,
E42348,合上断路,1,
E42375,装置式断路,1,
E42378,不会因单相短路而产生短路,1,
E42379,电流使系统保护跳闸,1,
E42391,具有防止酸液泄漏,1,
E42397,一旦主发电机开关跳闸,1,
E42409,开关自动跳闸,1,
E42412,自动开关同样具有过载,1,
E42423,不仅直接控制主断路,1,
E42459,发电机内部短路,1,
E42461,甚至发电机跳闸,1,
E42465,瞬时动作于发电机跳闸,1,
E42471,会使发电机过热,1,
E42472,引起其绝缘损坏,1,
E42478,发电机一旦发生过载,1,
E42479,仍不能消除过载,1,
E42480,发出发电机过载跳闸,1,
E42487,故欠压保护可作为短路,1,
E42493,逆功率保护不应失效,1,
E42510,个汇流排连接断路,1,
E42516,实现断路,1,
E42519,单元向断路,1,
E42520,中压汇流排连接断路,1,
E42521,旋转变流器中压端断路,1,
E42522,旋转变流器低压端断路,1,
E42524,系统在中压主发电机断路,1,
E42534,通常采用断路,1,
E42539,这两种断路,1,
E42550,高压真空断路,1,
E42551,发电机通过真空断路,1,
E42572,主开关故障,1,
E42590,发电机过载反时限跳闸,1,
E42602,实现短路,1,
E42624,型框架式空气断路,1,
E42627,相当于控制失压,1,
E42629,控制空气断路,1,
E42634,都可以实现发电机断路,1,
E42635,发电机断路,1,
E42636,单元断开发电机断路,1,
E42638,发电机短路,1,
E42641,单元使得发电机断路,1,
E42645,柴油机超速,1,
E42677,系统将断开发电机断路,1,
E42692,凡有损坏,1,
E42717,中间不亮启辉器损坏,1,
E42727,励磁回路断路,1,
E42733,换向极绕组短路,1,
E42737,电机长期过载,1,
E42744,机壳漏电,1,
E42746,轴承漏油,1,
E42748,定子绕组相间短路,1,
E42749,转子绕组断路,1,
E42751,定子绕组短路,1,
E42753,绕线型转子绕组一相断路,1,
E42756,定子绕组局部短路,1,
E42757,振动过大查找短路,1,
E42759,进行修复查找短路,1,
E42762,绕组绝缘损坏,1,
E42787,发电机组额定过载,1,
E42816,所以过载,1,
E42821,从系统对发电机过载,1,
E42822,发电机过载,1,
E42838,又叫短路,1,
E42844,器中失压,1,
E42861,须采用断路,1,
E42864,主开关空气断路,1,
E42882,都可能发生短路,1,
E42888,线路发生断路,1,
E42898,容器损坏,1,
E42911,下不会马上跳闸,1,
E42913,开关不跳闸,1,
E42916,另一台应跳闸,1,
E42926,能起到过载,1,
E42930,熔断器烧坏,1,
E42931,主令控制器失控,1,
E42940,要求电动机过载,1,
E42941,除了短路,1,
E42949,有否断路,1,
E42970,辅泵损坏,1,
E42987,转叶液压缸内部密封损坏,1,
E42988,主油路换向阀内部泄漏,1,
E43002,做短路,1,
E43008,轴封泄漏,1,
E43013,堵住漏气,1,
E43015,吸气管漏气,1,
E43016,堵塞漏气,1,
E43017,密封环叶轮磨损,1,
E43018,电机绕组短路,1,
E43022,交流接触器衔铁上短路,1,
E43023,线路内部有匝间短路,1,
E43026,各部件不得有漏气,1,
E43036,阀泄漏,1,
E43038,排气温度过高气阀泄漏,1,
E43040,空压机电机绕组短路,1,
E43041,交流接触器线圈烧坏,1,
E43047,引起开关跳闸,1,
E43051,断路器跳闸,1,
E43052,风管连接口漏气,1,
E43089,船体漏水,1,
E43125,之差称过热,1,
E43144,冷风机霜层较厚还会堵塞,1,
E43147,电动机保护一般有短路,1,
E43155,吸气过热,1,
E43157,冷库隔热层损坏,1,
E43161,风机失压,1,
E43162,中间熄火,1,
E43166,迫使锅炉熄火,1,
E43177,点火变压器故障,1,
E43189,燃烧器电极过载,1,
